source;target;ref;layer
B4TCI7;B4T9I3;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TC48;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TC52;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TCI8;Interactome3d;PPI
B4TCI7;B4TCI9;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TCX4;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TCZ8;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TD57;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TET3;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TG65;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TJQ2;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TKI3;Lit_Ecoli_IntAct;PPI
B4TCI7;B4TKU2;Lit_Ecoli_IntAct;PPI
B4TCJ7;B4TCJ5;Lit_Ecoli_IntAct;PPI
B4TCJ7;B4TJT3;Lit_Ecoli_IntAct;PPI
B4TCL4;B4TF56;IntAct;PPI
B4TCL7;B4TB14;IntAct;PPI
B4TCL7;B4TD33;Lit_Ecoli_IntAct;PPI
B4TCL7;B4TFK5;Lit_Ecoli_IntAct;PPI
B4TCM6;B4TAF5;Lit_Ecoli_IntAct;PPI
B4TCM6;B4TKP1;Lit_Ecoli_IntAct;PPI
B4TCM8;B4TB14;IntAct;PPI
B4TCM8;B4TCM9;IntAct_Interactome3d;PPI
B4TCM8;B4TDZ8;IntAct;PPI
B4TCN0;B4TGZ7;Lit_Ecoli_IntAct;PPI
B4TCN0;B4TJ80;IntAct;PPI
B4TCN0;B4TJ81;IntAct;PPI
B4TCN0;B4TJ86;IntAct;PPI
B4TCN0;B4TJ90;Lit_Ecoli_IntAct;PPI
B4TCN0;B4TJ91;IntAct;PPI
B4TCN0;B4TJU8;IntAct;PPI
B4TCN0;B4TK13;IntAct;PPI
B4TCN0;B4TKR1;IntAct;PPI
B4TCN1;B4T901;Lit_Ecoli_IntAct;PPI
B4TCN1;B4TCJ4;Lit_Ecoli_IntAct;PPI
B4TCN3;B4T8N6;Lit_Ecoli_IntAct;PPI
B4TCN3;B4T901;Lit_Ecoli_IntAct;PPI
B4TCN3;B4TAQ7;Lit_Ecoli_IntAct;PPI
B4TCN3;B4TC48;Lit_Ecoli_IntAct;PPI
B4TCN3;B4TCJ4;Lit_Ecoli_IntAct;PPI
B4TCN3;B4TCV0;Lit_Ecoli_IntAct;PPI
B4TCN3;B4TDY0;Lit_Ecoli_IntAct;PPI
B4TCN3;B4TFD8;Interactome3d;PPI
B4TCN3;B4TI69;Lit_Ecoli_IntAct;PPI
B4TCP9;B4TAP7;Lit_Ecoli_IntAct;PPI
B4TCP9;B4TK57;Lit_Ecoli_IntAct;PPI
B4TCQ0;B4TB63;Lit_Ecoli_IntAct;PPI
B4TCQ0;B4TC52;Lit_Ecoli_IntAct;PPI
B4TCQ4;B4TGT8;Lit_Ecoli_IntAct;PPI
B4TCQ9;B4T901;Lit_Ecoli_IntAct;PPI
B4TCQ9;B4TCJ4;Lit_Ecoli_IntAct;PPI
B4TCQ9;B4TCV0;Lit_Ecoli_IntAct;PPI
B4TCR2;B4T7P4;Lit_Ecoli_IntAct;PPI
B4TCR2;B4TAG6;Lit_Ecoli_IntAct;PPI
B4TCR2;B4TGI5;Lit_Ecoli_IntAct;PPI
B4TCR2;B4TGZ7;Lit_Ecoli_IntAct;PPI
B4TCR2;B4THI6;Lit_Ecoli_IntAct;PPI
B4TCR3;B4TKH6;Lit_Ecoli_IntAct;PPI
B4TCR8;B4TJ11;Interactome3d;PPI
B4TCR8;B4TJ94;IntAct;PPI
B4TCR9;B4TIN6;Lit_Ecoli_IntAct;PPI
B4TCR9;B4TKL6;IntAct_Interactome3d;PPI
B4TCS0;B4T9C8;Biogrid;PPI
B4TCS0;B4TCS2;Interactome3d;PPI
B4TCS0;B4TCS3;Interactome3d;PPI
B4TCS0;B4TJZ4;Interactome3d;PPI
B4TCS0;B4TK47;Lit_Ecoli_IntAct;PPI
B4TCS3;B4T9C8;Biogrid;PPI
B4TCS3;B4TCS2;Interactome3d;PPI
B4TCS3;B4TFI2;Lit_Ecoli_IntAct;PPI
B4TCS4;B4T9C8;Biogrid;PPI
B4TCS4;B4T9Z3;IntAct_Interactome3d;PPI
B4TCS4;B4TFW1;IntAct_Interactome3d;PPI
B4TCS4;B4TI62;IntAct_Interactome3d;PPI
B4TCS4;B4TJ54;Lit_Ecoli_IntAct;PPI
B4TCS4;B4TJY5;IntAct_Interactome3d;PPI
B4TCS9;B4TCS8;IntAct;PPI
B4TCT1;B4TAH0;Lit_Ecoli_IntAct;PPI
B4TCT1;B4TCT0;IntAct_Interactome3d;PPI
B4TCT1;B4TG32;Lit_Ecoli_IntAct;PPI
B4TCT4;B4TCG1;Lit_Ecoli_IntAct;PPI
B4TCT9;B4T9E6;IntAct_Interactome3d;PPI
B4TCT9;B4TKG8;IntAct;PPI
B4TCW9;B4THE0;Lit_Ecoli_IntAct;PPI
B4TCW9;B4TKH6;Lit_Ecoli_IntAct;PPI
B4TCX0;B4T8B7;Lit_Ecoli_IntAct;PPI
B4TCX0;B4T995;Lit_Ecoli_IntAct;PPI
B4TCX0;B4TAF5;Lit_Ecoli_IntAct;PPI
B4TCX0;B4TAQ7;Lit_Ecoli_IntAct;PPI
B4TCX0;B4TDY0;Lit_Ecoli_IntAct;PPI
B4TCX0;B4TI69;Lit_Ecoli_IntAct;PPI
B4TCX4;B4TAF5;Lit_Ecoli_IntAct;PPI
B4TCZ6;B4TAE7;Lit_Ecoli_IntAct;PPI
B4TCZ6;B4TGI7;Lit_Ecoli_IntAct;PPI
B4TCZ7;B4TAF5;Lit_Ecoli_IntAct;PPI
B4TCZ7;B4TBJ1;Lit_Ecoli_IntAct;PPI
B4TCZ7;B4TF27;Lit_Ecoli_IntAct;PPI
B4TCZ7;B4THP2;Lit_Ecoli_IntAct;PPI
B4TCZ8;B4TAF5;Lit_Ecoli_IntAct;PPI
B4TD05;B4T8G5;Lit_Ecoli_IntAct;PPI
B4TD05;B4TKG8;IntAct_Interactome3d;PPI
B4TD06;B4TC86;IntAct_Interactome3d;PPI
B4TD07;B4TC86;IntAct;PPI
B4TD07;B4TD06;IntAct_Interactome3d_Biogrid;PPI
B4TD12;B4T801;Lit_Ecoli_IntAct;PPI
B4TD15;B4TKM3;Interactome3d;PPI
B4TD16;B4THJ7;Lit_Ecoli_IntAct;PPI
B4TD19;B4T913;Lit_Ecoli_IntAct;PPI
B4TD19;B4T9E1;Lit_Ecoli_IntAct;PPI
B4TD19;B4TB14;Lit_Ecoli_IntAct_Interactome3d;PPI
B4TD19;B4TBE3;Lit_Ecoli_IntAct;PPI
B4TD19;B4TEZ2;Lit_Ecoli_IntAct;PPI
B4TD19;B4TFQ0;Lit_Ecoli_IntAct;PPI
B4TD19;B4TK71;Lit_Ecoli_IntAct;PPI
B4TD19;B4TKD8;Lit_Ecoli_IntAct;PPI
B4TD19;B4TKE7;Lit_Ecoli_IntAct;PPI
B4TD19;B4TKH6;Lit_Ecoli_IntAct;PPI
B4TD20;B4TAG6;Lit_Ecoli_IntAct;PPI
B4TD20;B4TAH2;Lit_Ecoli_IntAct;PPI
B4TD20;B4TJ44;Lit_Ecoli_IntAct;PPI
B4TD20;B4TKV0;Lit_Ecoli_IntAct;PPI
B4TD21;B4TJ90;IntAct;PPI
B4TD25;B4TBR7;IntAct;PPI
B4TD25;B4TBR8;IntAct;PPI
B4TD25;B4THS7;IntAct;PPI
B4TD26;B4T979;Lit_Ecoli_IntAct;PPI
B4TD26;B4TD25;Interactome3d;PPI
B4TD26;B4TDP9;Lit_Ecoli_IntAct;PPI
B4TD39;B4TF45;Lit_Ecoli_IntAct;PPI
B4TD39;B4THN5;Lit_Ecoli_IntAct;PPI
B4TD40;B4TKE5;Lit_Ecoli_IntAct;PPI
B4TD40;B4TKH6;Lit_Ecoli_IntAct;PPI
B4TD41;B4T9C8;Biogrid;PPI
B4TD41;B4TIB4;IntAct;PPI
B4TD46;B4T8U8;Lit_Ecoli_IntAct;PPI
B4TD49;B4THG0;Interactome3d;PPI
B4TD57;B4TCZ7;Lit_Ecoli_IntAct;PPI
B4TD57;B4TD30;Lit_Ecoli_IntAct;PPI
B4TD57;B4TKH6;Lit_Ecoli_IntAct;PPI
B4TD58;B4T9S3;Lit_Ecoli_IntAct;PPI
B4TD58;B4TG31;Lit_Ecoli_IntAct;PPI
B4TD63;B4TE41;IntAct_Interactome3d;PPI
B4TD65;B4TF15;Lit_Ecoli_IntAct;PPI
B4TD66;B4T901;Lit_Ecoli_IntAct;PPI
B4TD66;B4T9C8;Biogrid;PPI
B4TD66;B4TCJ4;Lit_Ecoli_IntAct;PPI
B4TD70;B4TIT4;Lit_Ecoli_IntAct;PPI
B4TD70;B4TJW0;Lit_Ecoli_IntAct;PPI
B4TD70;B4TKP1;Lit_Ecoli_IntAct;PPI
B4TD75;B4TGT8;Lit_Ecoli_IntAct;PPI
B4TD77;B4TK76;Lit_Ecoli_IntAct;PPI
B4TD90;B4TD63;IntAct;PPI
B4TD90;B4TE41;IntAct;PPI
B4TD90;B4THN9;IntAct;PPI
B4TD91;B4TA73;Lit_Ecoli_IntAct;PPI
B4TD91;B4TJ80;IntAct;PPI
B4TD94;B4TJU8;IntAct;PPI
B4TD95;B4TE24;IntAct;PPI
B4TD95;B4TJ92;Lit_Ecoli_IntAct;PPI
B4TD95;B4TJZ0;Lit_Ecoli_IntAct;PPI
B4TD95;B4TKU2;Lit_Ecoli_IntAct;PPI
B4TD96;B4TB14;IntAct;PPI
B4TD96;B4TE28;IntAct;PPI
B4TDB1;B4TJK4;Lit_Ecoli_IntAct;PPI
B4TDB1;B4TKH6;Lit_Ecoli_IntAct;PPI
B4TDB4;B4TDB1;Lit_Ecoli_IntAct;PPI
B4TDB5;B4TDB3;Lit_Ecoli_IntAct;PPI
B4TDB5;B4TDB6;IntAct_Interactome3d;PPI
B4TDG1;B4T9Y3;Lit_Ecoli_IntAct;PPI
B4TDG1;B4TAT9;Lit_Ecoli_IntAct;PPI
B4TDG1;B4TC48;Lit_Ecoli_IntAct;PPI
B4TDG1;B4TFL6;Lit_Ecoli_IntAct_Interactome3d;PPI
B4TDG1;B4TIV1;Lit_Ecoli_IntAct;PPI
B4TDG1;B4TKD1;Lit_Ecoli_IntAct;PPI
B4TDL0;B4TDL1;Interactome3d;PPI
B4TDL0;B4TDL2;IntAct_Interactome3d;PPI
B4TDL1;B4TDL2;IntAct_Interactome3d;PPI
B4TDL2;B4TIB5;IntAct;PPI
B4TDL8;B4TFH1;IntAct;PPI
B4TDM0;B4TBY3;Lit_Ecoli_IntAct;PPI
B4TDM0;B4TBY4;Lit_Ecoli_IntAct;PPI
B4TDM8;B4THQ0;IntAct;PPI
B4TDN8;B4TE28;IntAct_Interactome3d;PPI
B4TDN8;B4TG57;IntAct;PPI
B4TDN8;B4TK59;IntAct;PPI
B4TDP8;B4TFF0;Lit_Ecoli_IntAct;PPI
B4TDQ7;B4TAQ7;Lit_Ecoli_IntAct;PPI
B4TDQ7;B4TAX2;Lit_Ecoli_IntAct;PPI
B4TDQ7;B4TDY0;Lit_Ecoli_IntAct;PPI
B4TDQ7;B4TI69;Lit_Ecoli_IntAct;PPI
B4TDR0;B4TDQ9;IntAct_Interactome3d;PPI
B4TDR0;B4TJW0;Lit_Ecoli_IntAct;PPI
B4TDR1;B4TDQ9;IntAct_Interactome3d;PPI
B4TDR1;B4TDR0;IntAct_Interactome3d;PPI
B4TDR1;B4TFH1;IntAct;PPI
B4TDR1;B4TI23;IntAct_Interactome3d;PPI
B4TDR4;B4T8B3;Lit_Ecoli_IntAct;PPI
B4TDR6;B4TB14;IntAct;PPI
B4TDR6;B4TK37;IntAct;PPI
B4TDS6;B4TD84;Lit_Ecoli_IntAct;PPI
B4TDV1;B4TDM0;Lit_Ecoli_IntAct;PPI
B4TDV1;B4TJW0;Lit_Ecoli_IntAct;PPI
B4TDY0;B4T8M8;Lit_Ecoli_IntAct;PPI
B4TDY0;B4TAI3;Lit_Ecoli_IntAct;PPI
B4TDY0;B4TC30;Lit_Ecoli_IntAct;PPI
B4TDY5;B4TAX4;IntAct;PPI
B4TDY6;B4T9H1;Lit_Ecoli_IntAct;PPI
B4TDY6;B4T9I0;Lit_Ecoli_IntAct;PPI
B4TDY6;B4TAE8;Lit_Ecoli_IntAct;PPI
B4TDY6;B4TAF5;Lit_Ecoli_IntAct;PPI
B4TDY6;B4TD77;Lit_Ecoli_IntAct;PPI
B4TDY6;B4TF26;Lit_Ecoli_IntAct;PPI
B4TDY6;B4TGR8;Lit_Ecoli_IntAct;PPI
B4TDY6;B4THI0;Lit_Ecoli_IntAct;PPI
B4TDY6;B4TJ92;IntAct;PPI
B4TDY6;B4TJW3;Lit_Ecoli_IntAct;PPI
B4TDY6;B4TKP1;Lit_Ecoli_IntAct;PPI
B4TDY7;B4TC08;Lit_Ecoli_IntAct;PPI
B4TDY7;B4TFY5;Lit_Ecoli_IntAct;PPI
B4TDZ2;B4T9H1;Lit_Ecoli_IntAct;PPI
B4TDZ2;B4TAN6;Lit_Ecoli_IntAct;PPI
B4TDZ2;B4TGZ7;Lit_Ecoli_IntAct;PPI
B4TDZ2;B4TJW3;Lit_Ecoli_IntAct;PPI
B4TDZ4;B4TB14;IntAct;PPI
B4TDZ4;B4TKH6;Lit_Ecoli_IntAct;PPI
B4TDZ6;B4TB58;Lit_Ecoli_IntAct;PPI
B4TDZ6;B4TC52;Lit_Ecoli_IntAct;PPI
B4TDZ6;B4TE14;Lit_Ecoli_IntAct;PPI
B4TDZ6;B4TGR8;Lit_Ecoli_IntAct;PPI
B4TDZ6;B4TJN8;Lit_Ecoli_IntAct;PPI
B4TDZ6;B4TKP1;Lit_Ecoli_IntAct;PPI
B4TDZ7;B4TC09;IntAct;PPI
B4TDZ9;B4TFJ7;Lit_Ecoli_IntAct;PPI
B4TE02;B4TB33;Lit_Ecoli_IntAct;PPI
B4TE04;B4THC2;Lit_Ecoli_IntAct;PPI
B4TE10;B4TB49;Lit_Ecoli_IntAct;PPI
B4TE14;B4TFZ3;Lit_Ecoli_IntAct;PPI
B4TE14;B4TGR8;Lit_Ecoli_IntAct;PPI
B4TE14;B4TJW0;Lit_Ecoli_IntAct;PPI
B4TE19;B4TE20;IntAct_Interactome3d;PPI
B4TE20;B4TJR5;Interactome3d;PPI
B4TE20;B4TJS3;IntAct;PPI
B4TE21;B4T817;Lit_Ecoli_IntAct;PPI
B4TE21;B4T825;IntAct;PPI
B4TE21;B4T8S7;Lit_Ecoli_IntAct;PPI
B4TE21;B4T8T2;IntAct;PPI
B4TE21;B4TA06;Lit_Ecoli_IntAct;PPI
B4TE21;B4TDZ6;Lit_Ecoli_IntAct;PPI
B4TE21;B4TE20;Lit_Ecoli_IntAct_Interactome3d;PPI
B4TE21;B4TEV4;IntAct;PPI
B4TE21;B4TF83;IntAct;PPI
B4TE21;B4TJJ7;IntAct;PPI
B4TE21;B4TJW0;Lit_Ecoli_IntAct;PPI
B4TE21;B4TKL1;IntAct;PPI
B4TE21;B4TKQ9;IntAct;PPI
B4TE24;B4TCM6;Interactome3d;PPI
B4TE24;B4TJ01;IntAct_Interactome3d;PPI
B4TE24;B4TJK2;Lit_Ecoli_IntAct;PPI
B4TE24;B4TK07;IntAct;PPI
B4TE30;B4TDV1;Lit_Ecoli_IntAct;PPI
B4TE30;B4TGQ8;Lit_Ecoli_IntAct;PPI
B4TE32;B4TBB0;Lit_Ecoli_IntAct;PPI
B4TE38;B4T7Y4;IntAct;PPI
B4TE38;B4T9C8;Biogrid;PPI
B4TE38;B4T9E4;IntAct_Interactome3d;PPI
B4TE38;B4TD41;IntAct;PPI
B4TE38;B4TE57;IntAct_Biogrid;PPI
B4TE38;B4THT3;Lit_Ecoli_IntAct;PPI
B4TE38;B4TIB4;IntAct_Biogrid;PPI
B4TE38;B4TIB5;IntAct;PPI
B4TE42;B4TK47;Lit_Ecoli_IntAct;PPI
B4TE46;B4TGT8;Lit_Ecoli_IntAct;PPI
B4TE52;B4THE0;Lit_Ecoli_IntAct;PPI
B4TE52;B4TJ74;Lit_Ecoli_IntAct;PPI
B4TE52;B4TKH6;Lit_Ecoli_IntAct;PPI
B4TE54;B4T8A4;Lit_Ecoli_IntAct_Interactome3d;PPI
B4TE54;B4TB14;IntAct;PPI
B4TE54;B4TKK4;Interactome3d;PPI
B4TE54;B4TKK7;Interactome3d;PPI
B4TE54;B4TKL3;Interactome3d;PPI
B4TE55;B4TFJ5;Lit_Ecoli_IntAct;PPI
B4TE60;B4TE41;IntAct_Biogrid;PPI
B4TED2;B4TCF7;IntAct;PPI
B4TED6;B4TAY4;Lit_Ecoli_IntAct;PPI
B4TED6;B4TB93;Lit_Ecoli_IntAct;PPI
B4TED6;B4TC52;Lit_Ecoli_IntAct;PPI
B4TEE2;B4TGR9;Lit_Ecoli_IntAct;PPI
B4TEE3;B4TAH7;IntAct_Interactome3d;PPI
B4TEE3;B4TEE2;IntAct_Interactome3d;PPI
B4TEE3;B4TIF3;IntAct_Interactome3d;PPI
B4TEJ5;B4TGA4;Interactome3d;PPI
B4TEK7;B4TKE7;Lit_Ecoli_IntAct;PPI
B4TEK8;B4TC52;Lit_Ecoli_IntAct;PPI
B4TEK8;B4TFL2;IntAct;PPI
B4TEN2;B4TDD6;Lit_Ecoli_IntAct;PPI
B4TEN4;B4TEN5;Interactome3d;PPI
B4TEP4;B4TDQ5;Lit_Ecoli_IntAct;PPI
B4TEP4;B4TE14;Lit_Ecoli_IntAct;PPI
B4TEP4;B4TIN6;Lit_Ecoli_IntAct;PPI
B4TEP7;B4TBE3;Lit_Ecoli_IntAct;PPI
B4TEP7;B4TCL4;Lit_Ecoli_IntAct;PPI
B4TEQ8;B4TEQ7;IntAct;PPI
B4TES2;B4TDL8;IntAct;PPI
B4TET3;B4TJW0;Lit_Ecoli_IntAct;PPI
B4TET5;B4TKU2;Lit_Ecoli_IntAct;PPI
B4TET9;B4TJY6;IntAct;PPI
B4TEU4;B4T821;IntAct;PPI
B4TEU4;B4T851;Lit_Ecoli_IntAct_Interactome3d;PPI
B4TEU4;B4TAU5;IntAct;PPI
B4TEU4;B4TBE5;IntAct;PPI
B4TEU4;B4THJ5;IntAct;PPI
B4TEU5;B4TJJ7;IntAct;PPI
B4TEU7;B4THJ5;IntAct;PPI
B4TEU8;B4T8T5;IntAct;PPI
B4TEU8;B4TEU7;IntAct;PPI
B4TEU9;B4T815;IntAct;PPI
B4TEU9;B4TEU4;IntAct;PPI
B4TEV0;B4TEV2;IntAct;PPI
B4TEV0;B4THH4;IntAct;PPI
B4TEV0;B4TJ78;IntAct;PPI
B4TEV1;B4T813;IntAct;PPI
B4TEV1;B4TH64;IntAct;PPI
B4TEV2;B4T820;IntAct;PPI
B4TEV2;B4T856;IntAct;PPI
B4TEV2;B4T857;IntAct;PPI
B4TEV2;B4T8S5;IntAct;PPI
B4TEV2;B4T8S7;IntAct;PPI
B4TEV2;B4TEV3;IntAct;PPI
B4TEV2;B4TEV6;IntAct;PPI
B4TEV2;B4TIS2;IntAct;PPI
B4TEV3;B4T855;IntAct;PPI
B4TEV4;B4TIS2;IntAct;PPI
B4TEV5;B4TEQ6;Lit_Ecoli_IntAct;PPI
B4TEV5;B4TEU3;Lit_Ecoli_IntAct;PPI
B4TEV5;B4TEV2;IntAct;PPI
B4TEV6;B4T855;IntAct;PPI
B4TEV6;B4TEU3;IntAct;PPI
B4TEV6;B4TG75;IntAct;PPI
B4TEV7;B4T8E4;IntAct;PPI
B4TEV7;B4T9C2;IntAct;PPI
B4TEV7;B4T9H2;IntAct;PPI
B4TEV7;B4TAA0;IntAct;PPI
B4TEV7;B4TB13;IntAct;PPI
B4TEV7;B4TCS1;IntAct;PPI
B4TEV7;B4TD49;IntAct;PPI
B4TEV7;B4TE24;Lit_Ecoli_IntAct;PPI
B4TEV7;B4TET6;IntAct;PPI
B4TEV7;B4TFD8;IntAct;PPI
B4TEV7;B4TFZ1;IntAct_Interactome3d;PPI
B4TEV7;B4TIB4;IntAct;PPI
B4TEV7;B4TIC7;IntAct;PPI
B4TEV7;B4TJ01;IntAct;PPI
B4TEV7;B4TJF7;IntAct;PPI
B4TEV7;B4TJZ0;IntAct;PPI
B4TEV7;B4TK07;IntAct;PPI
B4TEV7;B4TKL2;IntAct;PPI
B4TEV8;B4T9C8;Biogrid;PPI
B4TEX4;B4TB10;Lit_Ecoli_IntAct;PPI
B4TEY1;B4T8B7;Lit_Ecoli_IntAct;PPI
B4TEY1;B4T9E1;Lit_Ecoli_IntAct;PPI
B4TEY1;B4TCN1;Lit_Ecoli_IntAct;PPI
B4TEY4;B4TE04;Lit_Ecoli_IntAct;PPI
B4TEY4;B4TJN2;Lit_Ecoli_IntAct_Interactome3d;PPI
B4TEZ5;B4TEZ2;Lit_Ecoli_IntAct;PPI
B4TEZ5;B4TEZ3;Interactome3d;PPI
B4TF11;B4T9C8;Biogrid;PPI
B4TF12;B4TB93;Lit_Ecoli_IntAct;PPI
B4TF14;B4TJW0;IntAct;PPI
B4TF21;B4TD33;Lit_Ecoli_IntAct;PPI
B4TF26;B4T931;Lit_Ecoli_IntAct;PPI
B4TF26;B4TA97;Lit_Ecoli_IntAct;PPI
B4TF26;B4TF45;Lit_Ecoli_IntAct_Interactome3d;PPI
B4TF26;B4TJZ3;Lit_Ecoli_IntAct;PPI
B4TF26;B4TKE5;Lit_Ecoli_IntAct;PPI
B4TF27;B4TC30;Lit_Ecoli_IntAct;PPI
B4TF41;B4TAD4;Lit_Ecoli_IntAct;PPI
B4TF41;B4TF34;IntAct;PPI
B4TF41;B4TF42;IntAct;PPI
B4TF41;B4TKN0;IntAct;PPI
B4TF42;B4TF34;IntAct;PPI
B4TF42;B4TKN0;IntAct;PPI
B4TF43;B4THN5;Lit_Ecoli_IntAct;PPI
B4TF44;B4TF43;IntAct_Interactome3d;PPI
B4TF44;B4THN5;Lit_Ecoli_IntAct_Interactome3d;PPI
B4TF45;B4TF34;Lit_Ecoli_IntAct;PPI
B4TF45;B4THN5;IntAct_Interactome3d;PPI
B4TF46;B4TF80;Lit_Ecoli_IntAct;PPI
B4TF56;B4TKH6;IntAct;PPI
B4TF71;B4TFK5;Lit_Ecoli_IntAct;PPI
B4TF79;B4TDL2;IntAct;PPI
B4TF80;B4T7P6;IntAct;PPI
B4TF80;B4T8E2;Lit_Ecoli_IntAct;PPI
B4TF80;B4TAG4;IntAct;PPI
B4TF80;B4TDL2;IntAct;PPI
B4TF80;B4TE57;Lit_Ecoli_IntAct;PPI
B4TF80;B4TF34;IntAct;PPI
B4TF80;B4TF79;IntAct_Interactome3d;PPI
B4TF80;B4TGI4;Lit_Ecoli_IntAct;PPI
B4TF80;B4TIX9;IntAct;PPI
B4TF80;B4TJT3;IntAct;PPI
B4TF82;B4TAP4;Lit_Ecoli_IntAct;PPI
B4TF83;B4T817;Lit_Ecoli_IntAct;PPI
B4TF83;B4T851;IntAct;PPI
B4TF83;B4T856;IntAct;PPI
B4TF83;B4T857;IntAct;PPI
B4TF83;B4T8S7;IntAct;PPI
B4TF83;B4T8T2;IntAct;PPI
B4TF83;B4T937;IntAct;PPI
B4TF83;B4TEU4;IntAct;PPI
B4TF83;B4TIS2;IntAct;PPI
B4TF84;B4TB14;IntAct;PPI
B4TF84;B4TF92;Interactome3d;PPI
B4TF88;B4TF90;Interactome3d;PPI
B4TF89;B4TF88;Interactome3d;PPI
B4TF89;B4TF90;Interactome3d;PPI
B4TF89;B4TF91;IntAct_Interactome3d;PPI
B4TF90;B4TJL4;IntAct;PPI
B4TF91;B4TCZ0;IntAct;PPI
B4TF91;B4TF88;IntAct;PPI
B4TF91;B4TF90;IntAct_Interactome3d;PPI
B4TF91;B4TJL4;IntAct;PPI
B4TFA2;B4TKF2;Lit_Ecoli_IntAct;PPI
B4TFA4;B4TB49;IntAct;PPI
B4TFA4;B4TF13;IntAct;PPI
B4TFA5;B4TJ77;Lit_Ecoli_IntAct;PPI
B4TFA5;B4TJ79;Lit_Ecoli_IntAct;PPI
B4TFA6;B4TK07;IntAct;PPI
B4TFA8;B4TAV2;IntAct;PPI
B4TFA8;B4TJ15;IntAct;PPI
B4TFA9;B4TD90;IntAct;PPI
B4TFA9;B4TJ15;IntAct;PPI
B4TFB3;B4TFW6;IntAct;PPI
B4TFB3;B4TK07;IntAct;PPI
B4TFC5;B4TE32;Lit_Ecoli_IntAct;PPI
B4TFD6;B4TDM8;IntAct;PPI
B4TFD6;B4TGX9;IntAct;PPI
B4TFD7;B4TFD5;Lit_Ecoli_IntAct_Interactome3d;PPI
B4TFD7;B4TJY7;Interactome3d;PPI
B4TFE0;B4TGT8;Lit_Ecoli_IntAct;PPI
B4TFE1;B4TB14;IntAct;PPI
B4TFE1;B4TF27;Lit_Ecoli_IntAct;PPI
B4TFE1;B4THP1;Lit_Ecoli_IntAct;PPI
B4TFE1;B4TJL5;IntAct;PPI
B4TFF2;B4T869;Lit_Ecoli_IntAct;PPI
B4TFG1;B4TIW4;Lit_Ecoli_IntAct;PPI
B4TFG5;B4TET5;Lit_Ecoli_IntAct;PPI
B4TFG7;B4TC04;IntAct;PPI
B4TFG9;B4TD52;IntAct;PPI
B4TFH1;B4TDB6;IntAct;PPI
B4TFH1;B4TFL0;IntAct;PPI
B4TFH1;B4TJ94;IntAct;PPI
B4TFH2;B4TFH1;IntAct;PPI
B4TFH3;B4THF3;Lit_Ecoli_IntAct;PPI
B4TFH8;B4TCD7;IntAct;PPI
B4TFH8;B4TCG3;IntAct_Interactome3d;PPI
B4TFH8;B4THS0;IntAct_Interactome3d;PPI
B4TFI1;B4TFJ5;Lit_Ecoli_IntAct;PPI
B4TFI2;B4T8S5;Lit_Ecoli_IntAct;PPI
B4TFI2;B4T9Y3;Lit_Ecoli_IntAct;PPI
B4TFI2;B4TIT7;Lit_Ecoli_IntAct;PPI
B4TFI2;B4TJ73;Lit_Ecoli_IntAct;PPI
B4TFI2;B4TK13;IntAct;PPI
B4TFI2;B4TK57;Lit_Ecoli_IntAct;PPI
B4TFI5;B4TJG2;Lit_Ecoli_IntAct;PPI
B4TFI5;B4TK47;Lit_Ecoli_IntAct;PPI
B4TFJ5;B4TC09;IntAct;PPI
B4TFL5;B4THS1;Lit_Ecoli_IntAct;PPI
B4TFL5;B4TJK2;IntAct_Interactome3d;PPI
B4TFL6;B4TB14;IntAct;PPI
B4TFP1;B4T8A6;Lit_Ecoli_IntAct;PPI
B4TFP1;B4TAY7;Lit_Ecoli_IntAct;PPI
B4TFP1;B4TBT2;Lit_Ecoli_IntAct;PPI
B4TFP1;B4TCA7;Lit_Ecoli_IntAct;PPI
B4TFP1;B4TD70;Lit_Ecoli_IntAct;PPI
B4TFP1;B4TF56;IntAct;PPI
B4TFP1;B4TFC2;Lit_Ecoli_IntAct;PPI
B4TFP1;B4TFX4;Lit_Ecoli_IntAct;PPI
B4TFP1;B4TGQ9;Lit_Ecoli_IntAct;PPI
B4TFP1;B4TII8;Lit_Ecoli_IntAct;PPI
B4TFP5;B4TB49;Lit_Ecoli_IntAct;PPI
B4TFR8;B4TFW5;Lit_Ecoli_IntAct;PPI
B4TFU6;B4TFA4;IntAct;PPI
B4TFV2;B4TGT8;Lit_Ecoli_IntAct;PPI
B4TFW1;B4T7Q2;Lit_Ecoli_IntAct;PPI
B4TFW3;B4TFB5;Lit_Ecoli_IntAct;PPI
B4TFW5;B4TKH6;Lit_Ecoli_IntAct;PPI
B4TFW8;B4TCN0;IntAct;PPI
B4TFW8;B4TJ80;Lit_Ecoli_IntAct;PPI
B4TFW8;B4TJ81;IntAct;PPI
